潮流計算条件名,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,
14.54,277.32635,276.46689,280.66391,276.55081,281.03569,278.77409,281.87578,281.19220,280.96561,279.43060,511.05452,510.04958,510.24133,510.54513,511.35087,516.03472,513.43763,281.42112,281.10546,510.73235,511.99597,512.51805,512.25710,512.92002,511.57874,512.93528,514.09072,513.20660,514.93317,515.55693,515.81192,518.14145,517.99262,519.24789,520.29192,512.38346,511.32095,281.88250,282.10178,282.74675,283.55435,284.89532,285.59476,281.36119,282.26196,283.70042,280.91728,289.63639,520.11442,511.47419,510.38194,
14.55,277.34071,276.44784,280.65148,276.57274,281.07326,278.94027,281.93056,281.21492,280.97931,279.43830,511.09731,510.00768,510.21963,510.60331,511.45387,516.43384,513.57281,281.44931,281.12270,510.75149,512.09110,512.64191,512.36576,513.06581,511.64699,513.08888,514.30219,513.38881,515.18267,515.84607,516.08413,518.57287,518.42195,519.75679,520.87057,512.45975,511.35862,281.95092,282.18217,282.86332,283.71354,285.13168,285.87532,281.39906,282.36260,283.85057,280.92843,289.66370,520.69324,511.74444,510.44017,
14.56,277.35431,276.42843,280.63857,276.59418,281.10988,279.10280,281.98331,281.23662,280.99232,279.44554,511.13802,509.96518,510.19675,510.66023,511.55430,516.82347,513.70293,281.47616,281.13903,510.76955,512.18241,512.76106,512.47001,513.20624,511.71178,513.23712,514.50664,513.56530,515.42383,516.12580,516.34699,518.99087,518.83811,520.25044,521.43210,512.53253,511.39426,282.01678,282.25960,282.97593,283.86762,285.36076,286.14745,281.43505,282.46013,283.99557,280.93902,289.68973,521.25514,512.00539,510.49715,
14.57,277.36716,276.40876,280.62522,276.61526,281.14561,279.26150,282.03399,281.25734,281.00471,279.45246,511.17676,509.92221,510.17284,510.71602,511.65217,517.20321,513.82780,281.50170,281.15453,510.78665,512.26997,512.87556,512.56996,513.34143,511.77317,513.37999,514.70381,513.73619,515.65677,516.39611,516.60037,519.39523,519.24068,520.72841,521.97629,512.60191,511.42818,282.08008,282.33415,283.08464,284.01648,285.58244,286.41092,281.46921,282.55454,284.13535,280.94902,289.71452,521.79950,512.25704,510.55288,
14.58,277.37923,276.38887,280.61159,276.63588,281.18036,279.41627,282.08257,281.27694,281.01639,279.45885,511.21348,509.87893,510.14811,510.77050,511.74730,517.57264,513.94725,281.52586,281.16912,510.80269,512.35366,512.98535,512.66545,513.47113,511.83128,513.51732,514.89371,513.90135,515.88112,516.65670,516.84415,519.78546,519.62936,521.19023,522.50230,512.66772,511.46013,282.14073,282.40571,283.18925,284.16000,285.79641,286.66551,281.50157,282.64571,284.26979,280.95839,289.73792,522.32587,512.49909,510.60742,
14.59,277.39057,276.36877,280.59752,276.65601,281.21413,279.56684,282.12896,281.29550,281.02730,279.46489,511.24817,509.83524,510.12236,510.82361,511.83981,517.93140,514.06133,281.54861,281.18276,510.81765,512.43353,513.09031,512.75665,513.59528,511.88606,513.64911,515.07610,514.06032,516.09689,516.90727,517.07804,520.16127,520.00380,521.63553,523.00990,512.72994,511.49005,282.19879,282.47423,283.28976,284.29805,286.00258,286.91095,281.53209,282.73357,284.39879,280.96718,289.76005,522.83376,512.73131,510.66059,
14.6,277.40126,276.34858,280.58330,276.67575,281.24691,279.71312,282.17322,281.31300,281.03756,279.47049,511.28095,509.79149,510.09607,510.87552,511.92963,518.27902,514.16999,281.56998,281.19557,510.83165,512.50970,513.19063,512.84349,513.71408,511.93768,513.77535,515.25098,514.21344,516.30384,517.14790,517.30186,520.52253,520.36381,522.06391,523.49865,512.78853,511.51812,282.25425,282.53979,283.38617,284.43059,286.20078,287.14715,281.56087,282.81825,284.52235,280.97537,289.78083,523.32270,512.95370,510.71250,
14.61,277.41116,276.32822,280.56874,276.69496,281.27868,279.85480,282.21534,281.32939,281.04707,279.47564,511.31177,509.74756,510.06907,510.92601,512.01648,518.61513,514.27311,281.58995,281.20741,510.84459,512.58188,513.28605,512.92592,513.82726,511.98596,513.89593,515.41817,514.36043,516.50190,517.37821,517.51572,520.86872,520.70898,522.47500,523.96792,512.84349,511.54417,282.30703,282.60227,283.47832,284.55746,286.39082,287.37378,281.58785,282.89951,284.64027,280.98298,289.80021,523.79227,513.16601,510.76299,
14.62,277.42034,276.30783,280.55405,276.71371,281.30943,279.99193,282.25521,281.34467,281.05589,279.48036,511.34068,509.70370,510.04165,510.97512,512.10064,518.93950,514.37056,281.60844,281.21833,510.85639,512.65037,513.37677,513.00406,513.93497,512.03120,514.01091,515.57767,514.50133,516.69091,517.59821,517.71927,521.19976,521.03901,522.86857,524.41740,512.89475,511.56813,282.35722,282.66171,283.56628,284.67869,286.57260,287.59073,281.61313,282.97737,284.75261,280.98993,289.81824,524.24216,513.36825,510.81216,
14.63,277.42893,276.28744,280.53927,276.73190,281.33906,280.12421,282.29284,281.35886,281.06395,279.48462,511.36780,509.65995,510.01388,511.02281,512.18188,519.25182,514.46253,281.62555,281.22832,510.86718,512.71516,513.46272,513.07786,514.03719,512.07346,514.12034,515.72955,514.63598,516.87092,517.80790,517.91251,521.51531,521.35390,523.24426,524.84691,512.94237,511.59018,282.40483,282.71813,283.65000,284.79415,286.74599,287.79785,281.63673,283.05189,284.85925,280.99626,289.83493,524.67197,513.56024,510.85991,
14.64,277.43679,276.26708,280.52435,276.74967,281.36775,280.25160,282.32821,281.37198,281.07130,279.48849,511.39307,509.61649,509.98580,511.06918,512.26020,519.55163,514.54878,281.64122,281.23741,510.87689,512.77620,513.54396,513.14741,514.13375,512.11262,514.22411,515.87355,514.76455,517.04180,518.00686,518.09525,521.81524,521.65329,523.60177,525.25592,512.98624,511.61021,282.44977,282.77150,283.72944,284.90384,286.91085,287.99494,281.65866,283.12296,284.96009,281.00199,289.85020,525.08128,513.74185,510.90628,
14.65,277.44414,276.24679,280.50944,276.76691,281.39532,280.37391,282.36136,281.38394,281.07789,279.49183,511.41667,509.57340,509.95767,511.11418,512.33566,519.83863,514.62930,281.65545,281.24554,510.88554,512.83365,513.62050,513.21274,514.22489,512.14886,514.32228,516.00975,514.88686,517.20345,518.19533,518.26763,522.09938,521.93707,523.94092,525.64424,513.02642,511.62821,282.49216,282.82185,283.80457,285.00766,287.06709,288.18190,281.67905,283.19059,285.05523,281.00711,289.86410,525.46996,513.91309,510.95134,
14.66,277.45082,276.22662,280.49459,276.78363,281.42184,280.49105,282.39220,281.39476,281.08379,279.49485,511.43855,509.53072,509.92954,511.15769,512.40832,520.11275,514.70423,281.66827,281.25275,510.89305,512.88742,513.69232,513.27384,514.31054,512.18235,514.41485,516.13814,515.00285,517.35586,518.37301,518.42934,522.36748,522.20500,524.26147,526.01153,513.06289,511.64424,282.53199,282.86919,283.87535,285.10562,287.21465,288.35863,281.69787,283.25481,285.14453,281.01157,289.87662,525.83772,514.07385,510.99485,
14.67,277.45692,276.20666,280.47980,276.79993,281.44735,280.60290,282.42082,281.40453,281.08893,279.49734,511.45875,509.48864,509.90152,511.19983,512.47793,520.37358,514.77331,281.67964,281.25901,510.89948,512.93772,513.75949,513.33088,514.39077,512.21305,514.50187,516.25872,515.11270,517.49891,518.53997,518.58044,522.61949,522.45700,524.56319,526.35759,513.09562,511.65825,282.56923,282.91351,283.94190,285.19760,287.35345,288.52497,281.71515,283.31559,285.22793,281.01543,289.88777,526.18414,514.22411,511.03711,
14.68,277.46118,276.18607,280.46374,276.81474,281.47029,280.70849,282.44607,281.41266,281.09303,279.49918,511.47282,509.44424,509.86779,511.23714,512.53861,520.61808,514.83262,281.68849,281.26357,510.90407,512.97593,513.81284,513.37445,514.45639,512.23212,514.57423,516.36285,515.20741,517.62444,518.68844,518.71341,522.84890,522.68726,524.84095,526.67582,513.12172,511.66832,282.59814,282.94928,283.99901,285.27920,287.47993,288.67806,281.72560,283.36775,285.30126,281.01750,289.89692,526.50625,514.36007,511.07526,
14.69,277.46554,276.16617,280.44853,276.82946,281.49285,280.80874,282.46941,281.41991,281.09660,279.50072,511.48754,509.40222,509.83793,511.27470,512.59959,520.84965,514.88805,281.69656,281.26776,510.90813,513.01575,513.86714,513.41963,514.52172,512.25388,514.64599,516.46328,515.30045,517.74436,518.82893,518.83888,523.06306,522.90165,525.09904,526.97337,513.14580,511.67774,282.62843,282.98557,284.05454,285.35673,287.59811,288.82047,281.73803,283.41931,285.37053,281.01996,289.90498,526.80588,514.48607,511.11323,
14.7,277.46974,276.14686,280.43400,276.84392,281.51478,280.90371,282.49085,281.42617,281.09952,279.50190,511.50215,509.36192,509.81015,511.31195,512.65943,521.06816,514.93913,281.70341,281.27114,510.91123,513.05431,513.91935,513.46320,514.58418,512.27546,514.71484,516.55853,515.38980,517.85767,518.96143,518.95618,523.26393,523.10276,525.34103,527.25232,513.16684,511.68549,282.65755,283.02028,284.10726,285.42987,287.70901,288.95393,281.75042,283.46888,285.43544,281.02189,289.91183,527.08602,514.60344,511.15054,
14.71,277.47584,276.12897,280.42220,276.85916,281.53822,280.99468,282.51189,281.43184,281.10198,279.50278,511.52045,509.32491,509.78887,511.35004,512.72184,521.27486,514.98806,281.70970,281.27432,510.91439,513.10092,513.98009,513.51553,514.65458,512.30538,514.79024,516.65926,515.48368,517.97354,519.09620,519.07361,523.46116,523.30059,525.57701,527.52274,513.18657,511.69294,282.69249,283.06041,284.16394,285.50540,287.81975,289.08581,281.76829,283.52196,285.50133,281.02435,289.91809,527.36467,514.72545,511.19030,
14.72,277.47689,276.10972,280.40601,276.87162,281.55553,281.07625,282.52687,281.43548,281.10326,279.50311,511.52968,509.28640,509.75949,511.38413,512.77328,521.46459,515.02645,281.71341,281.27547,510.91480,513.12470,514.01359,513.54206,514.69660,512.31533,514.84001,516.72918,515.55359,518.05985,519.19717,519.16242,523.61876,523.45896,525.76935,527.74650,513.19939,511.69574,282.70980,283.08234,284.20118,285.55949,287.90456,289.18931,281.77301,283.55936,285.54884,281.02416,289.92157,527.57400,514.80317,511.22147,
14.73,277.47941,276.09123,280.39191,276.88388,281.57330,281.15273,282.54061,281.43826,281.10421,279.50341,511.53874,509.24945,509.73243,511.41351,512.81887,521.62981,515.05548,281.71642,281.27750,510.91886,513.15171,514.05054,513.57162,514.73993,512.32654,514.88698,516.79432,515.61671,518.13579,519.28693,519.23740,523.75531,523.59563,525.93595,527.94266,513.20922,511.70069,282.73131,283.10732,284.23806,285.60998,287.98133,289.28228,281.78035,283.59509,285.59099,281.02756,289.92413,527.78685,514.88692,511.25258,
14.74,277.48207,276.07373,280.37899,276.89647,281.59116,281.22449,282.55317,281.44023,281.10431,279.50288,511.54798,509.21392,509.70775,511.44505,512.86715,521.79134,515.08427,281.71787,281.27740,510.91814,513.17763,514.08577,513.60047,514.78225,512.33947,514.93514,516.85977,515.68192,518.21309,519.37771,519.31351,523.89216,523.73379,526.10296,528.13548,513.21602,511.70093,282.75101,283.13086,284.27432,285.66013,288.05755,289.37456,281.78789,283.63135,285.63319,281.02727,289.92570,527.98003,514.96327,511.28465,
14.75,277.48393,276.05668,280.36627,276.90844,281.60768,281.29019,282.56323,281.44112,281.10375,279.50200,511.55561,509.17959,509.68403,511.47544,512.91257,521.93856,515.10739,281.71800,281.27648,510.91641,513.19927,514.11521,513.62437,514.81771,512.34961,514.97698,516.91580,515.74016,518.27973,519.45567,519.37777,524.01018,523.85294,526.24762,528.30380,513.21948,511.69938,282.76733,283.15053,284.30523,285.70308,288.12309,289.45419,281.79379,283.66358,285.66859,281.02642,289.92593,528.14770,515.02675,511.31493,
14.76,277.48567,276.04032,280.35421,276.92014,281.62345,281.35005,282.57123,281.44102,281.10254,279.50072,511.56276,509.14723,509.66233,511.50507,512.95614,522.07160,515.12563,281.71688,281.27478,510.91373,513.21900,514.14168,513.64607,514.84948,512.35902,515.01495,516.96563,515.79368,518.33862,519.52434,519.43290,524.11324,523.95719,526.37428,528.45138,513.21983,511.69610,282.78209,283.16817,284.33273,285.74091,288.18046,289.52392,281.79927,283.69325,285.69898,281.02497,289.92495,528.29385,515.08051,511.34431,
14.77,277.48711,276.02462,280.34280,276.93135,281.63824,281.40391,282.57706,281.43987,281.10070,279.49905,511.56896,509.11647,509.64200,511.53338,512.99697,522.18980,515.13839,281.71449,281.27222,510.91009,513.23611,514.16451,513.66460,514.87672,512.36695,515.04821,517.00824,515.84148,518.38875,519.58263,519.47778,524.19996,524.04541,526.48175,528.57703,513.21667,511.69103,282.79481,283.18328,284.35634,285.77304,288.22901,289.58309,281.80392,283.71977,285.72380,281.02301,289.92272,528.41806,515.12420,511.37245,
14.78,277.48829,276.00960,280.33208,276.94217,281.65204,281.45164,282.58074,281.43777,281.09821,279.49695,511.57409,509.08738,509.62305,511.56044,513.03512,522.29327,515.14566,281.71085,281.26888,510.90544,513.25035,514.18334,513.67980,514.89908,512.37315,515.07646,517.04341,515.88333,518.42970,519.63025,519.51212,524.27012,524.11717,526.56960,528.68032,513.21024,511.68424,282.80533,283.19574,284.37578,285.79933,288.26851,289.63148,281.80766,283.74301,285.74278,281.02052,289.91928,528.51993,515.15746,511.39933,
14.79,277.48915,275.99528,280.32189,276.95250,281.66479,281.49327,282.58218,281.43466,281.09506,279.49446,511.57826,509.06014,509.60559,511.58619,513.07046,522.38160,515.14745,281.70593,281.26471,510.89984,513.26174,514.19812,513.69160,514.91648,512.37762,515.09970,517.07107,515.91909,518.46135,519.66709,519.53596,524.32358,524.17243,526.63767,528.76103,513.20040,511.67566,282.81362,283.20551,284.39112,285.81965,288.29890,289.66895,281.81044,283.76291,285.75596,281.01740,289.91459,528.59926,515.18029,511.42490,
14.8,277.48970,275.98164,280.31241,276.96233,281.67650,281.52874,282.58142,281.43059,281.09133,279.49157,511.58136,509.03463,509.58967,511.61051,513.10289,522.45486,515.14363,281.69977,281.25976,510.89334,513.27026,514.20891,513.70007,514.92906,512.38042,515.11788,517.09116,515.94877,518.48400,519.69314,519.54925,524.36042,524.21117,526.68607,528.81926,513.18729,511.66528,282.81972,283.21255,284.40230,285.83408,288.32024,289.69557,281.81231,283.77946,285.76330,281.01380,289.90872,528.65607,515.19263,511.44904,
14.81,277.48997,275.96879,280.30353,276.97171,281.68715,281.55795,282.57841,281.42554,281.08697,279.48833,511.58339,509.01091,509.57513,511.63352,513.13239,522.51291,515.13427,281.69236,281.25403,510.88589,513.27592,514.21577,513.70513,514.93675,512.38149,515.13094,517.10367,515.97232,518.49717,519.70840,519.55187,524.38039,524.23328,526.71456,528.85491,513.17078,511.65324,282.82362,283.21691,284.40931,285.84253,288.33240,289.71124,281.81323,283.79258,285.76484,281.00963,289.90167,528.69028,515.19442,511.47181,
14.82,277.48997,275.95673,280.29540,276.98059,281.69675,281.58093,282.57323,281.41958,281.08202,279.48469,511.58446,508.98916,509.56219,511.65509,513.15898,522.55577,515.11955,281.68377,281.24750,510.87761,513.27866,514.21857,513.70692,514.93949,512.38090,515.13898,517.10868,515.98972,518.50122,519.71281,519.54406,524.38378,524.23882,526.72344,528.86790,513.15111,511.63954,282.82533,283.21862,284.41217,285.84509,288.33545,289.71602,281.81320,283.80235,285.76051,281.00494,289.89344,528.70196,515.18577,511.49327,
14.83,277.48970,275.94545,280.28796,276.98898,281.70528,281.59769,282.56585,281.41263,281.07644,279.48069,511.58458,508.96931,509.55087,511.67536,513.18258,522.58354,515.09929,281.67394,281.24026,510.86837,513.27866,514.21744,513.70537,514.93746,512.37869,515.14202,517.10618,516.00111,518.49604,519.70661,519.52565,524.37037,524.22786,526.71242,528.85860,513.12810,511.62416,282.82487,283.21764,284.41092,285.84168,288.32942,289.70996,281.81231,283.80877,285.75042,280.99976,289.88403,528.69111,515.16664,511.51329,
14.84,277.48915,275.93496,280.28124,276.99688,281.71272,281.60814,282.55631,281.40483,281.07035,279.47636,511.58357,508.95149,509.54121,511.69413,513.20326,522.59588,515.07366,281.66299,281.23229,510.85830,513.27580,514.21237,513.70049,514.93055,512.37482,515.13994,517.09616,516.00623,518.48173,519.68956,519.49674,524.34033,524.20038,526.68178,528.82659,513.10199,511.60711,282.82218,283.21400,284.40551,285.83237,288.31431,289.69301,281.81051,283.81182,285.73455,280.99409,289.87354,528.65779,515.13720,511.53195,
14.85,277.48833,275.92532,280.27524,277.00429,281.71908,281.61234,282.54454,281.39607,281.06363,279.47164,511.58172,508.93557,509.53311,511.71148,513.22103,522.59308,515.04254,281.65086,281.22354,510.84733,513.27014,514.20331,513.69232,514.91880,512.36939,515.13290,517.07864,516.00528,518.45819,519.66178,519.45740,524.29372,524.15645,526.63141,528.77223,513.07267,511.58851,282.81736,283.20770,284.39600,285.81716,288.29015,289.66524,281.80779,283.81146,285.71291,280.98793,289.86191,528.60206,515.09732,511.54912,
14.86,277.48718,275.91660,280.27003,277.01114,281.72432,281.61031,282.53064,281.38647,281.05641,279.46659,511.57874,508.92186,509.52679,511.72739,513.23569,522.57520,515.00612,281.63758,281.21416,510.83553,513.26168,514.19038,513.68093,514.90229,512.36236,515.12086,517.05372,515.99818,518.42552,519.62334,519.40769,524.23060,524.09625,526.56162,528.69564,513.04024,511.56843,282.81035,283.19875,284.38237,285.79611,288.25700,289.62672,281.80422,283.80772,285.68554,280.98128,289.84919,528.52398,515.04713,511.56479,
14.87,277.48580,275.90870,280.26557,277.01754,281.72849,281.60195,282.51458,281.37594,281.04861,279.46121,511.57475,508.91018,509.52202,511.74188,513.24731,522.54194,514.96434,281.62319,281.20403,510.82289,513.25035,514.17345,513.66621,514.88090,512.35372,515.10376,517.02136,515.98501,518.38374,519.57434,519.34755,524.15109,524.01966,526.47233,528.59676,513.00478,511.54667,282.80117,283.18715,284.36466,285.76920,288.21488,289.57742,281.79976,283.80061,285.65249,280.97410,289.83538,528.42379,514.98675,511.57904,
14.88,277.48416,275.90168,280.26183,277.02334,281.73147,281.58742,282.49649,281.36457,281.04028,279.45544,511.56986,508.90052,509.51892,511.75481,513.25589,522.49366,514.91743,281.60768,281.19321,510.80936,513.23622,514.15265,513.64827,514.85485,512.34347,515.08170,516.98154,515.96570,518.33296,519.51468,519.27727,524.05518,523.92685,526.36361,528.47570,512.96622,511.52343,282.78982,283.17292,284.34290,285.73645,288.16380,289.51749,281.79438,283.79008,285.61381,280.96649,289.82047,528.30148,514.91624,511.59179,
14.89,277.48220,275.89555,280.25885,277.02865,281.73344,281.56661,282.47619,281.35234,281.03140,279.44938,511.56384,508.89295,509.51749,511.76620,513.26138,522.43030,514.86516,281.59110,281.18177,510.79518,513.21930,514.12785,513.62699,514.82391,512.33155,515.05464,516.93439,515.94025,518.27306,519.44458,519.19681,523.94307,523.81796,526.23570,528.33277,512.92473,511.49869,282.77632,283.15607,284.31706,285.69793,288.10391,289.44698,281.78812,283.77622,285.56946,280.95843,289.80454,528.15717,514.83560,511.60306,
14.9,277.48328,275.89142,280.25940,277.03429,281.73662,281.54061,282.45534,281.33926,281.02170,279.44243,511.56473,508.88973,509.52405,511.77710,513.26704,522.34763,514.80585,281.57133,281.16699,510.77402,513.21721,514.11998,513.62109,514.80788,512.33095,515.03569,516.89541,515.91796,518.21345,519.37616,519.11145,523.82177,523.70125,526.09575,528.17363,512.87580,511.46632,282.77442,283.14935,284.29746,285.66223,288.04211,289.37210,281.79025,283.76592,285.52431,280.94544,289.78769,528.01651,514.76341,511.61569,
14.91,277.47846,275.88651,280.25609,277.03806,281.73472,281.50714,282.43026,281.32556,281.01222,279.43627,511.55072,508.88479,509.52125,511.78497,513.26430,522.25977,514.74637,281.55477,281.15679,510.76412,513.18091,514.07140,513.57913,514.75281,512.30633,514.98944,516.82299,515.87421,518.13054,519.27805,519.00911,523.67538,523.55778,525.92826,527.98653,512.83324,511.44481,282.74573,283.11742,284.25615,285.60666,287.96101,289.27785,281.77504,283.74035,285.46636,280.94082,289.76982,527.81141,514.65029,511.62225,
14.92,277.47689,275.88349,280.25613,277.04153,281.73327,281.46701,282.40348,281.31035,281.00124,279.42846,511.54810,508.88628,509.52971,511.79236,513.26168,522.14473,514.67538,281.53278,281.14076,510.74153,513.16780,514.04876,513.56018,514.71972,512.29763,514.95403,516.76083,515.83362,518.04537,519.17911,518.89640,523.51093,523.39715,525.73723,527.77189,512.77798,511.40958,282.73501,283.10067,284.22311,285.55326,287.87394,289.17341,281.77196,283.71921,285.40502,280.92699,289.75018,527.60392,514.54133,511.62851,
14.93,277.47348,275.88080,280.25576,277.04419,281.73000,281.42102,282.37457,281.29455,280.99016,279.42096,511.53648,508.88628,509.53293,511.79576,513.25172,522.01915,514.60057,281.51143,281.12634,510.72371,513.13764,514.00644,513.52376,514.66769,512.27659,514.90390,516.68143,515.78015,517.94618,519.06383,518.77195,523.33039,523.22048,525.52891,527.53758,512.72339,511.37829,282.71206,283.07234,284.17971,285.49006,287.77690,289.05873,281.76084,283.69000,285.33663,280.91686,289.72982,527.37200,514.41973,511.63238,
14.94,277.46984,275.87910,280.25626,277.04632,281.72570,281.36919,282.34382,281.27799,280.97865,279.41319,511.52426,508.88866,509.53847,511.79796,513.23944,521.87973,514.52172,281.48921,281.11142,510.70529,513.10533,513.96096,513.48478,514.61166,512.25477,514.84990,516.59590,515.72156,517.83949,518.93955,518.63921,523.13572,523.02963,525.30348,527.28379,512.66646,511.34586,282.68731,283.04189,284.13289,285.42190,287.67210,288.93468,281.74924,283.65804,285.26359,280.90643,289.70855,527.11958,514.28902,511.63483,
14.95,277.46594,275.87838,280.25757,277.04789,281.72029,281.31153,282.31130,281.26075,280.96672,279.40519,511.51121,508.89337,509.54592,511.79886,513.22430,521.72649,514.43845,281.46613,281.09595,510.68622,513.07064,513.91220,513.44317,514.55158,512.23183,514.79167,516.50393,515.65784,517.72499,518.80598,518.49759,522.92657,522.82435,525.06083,527.01014,512.60710,511.31219,282.66073,283.00914,284.08251,285.34863,287.55939,288.80109,281.73704,283.62316,285.18574,280.89561,289.68642,526.84683,514.14919,511.63566,
14.96,277.46161,275.87847,280.25950,277.04891,281.71367,281.24793,282.27691,281.24272,280.95436,279.39683,511.49708,508.90005,509.55474,511.79802,513.20606,521.55912,514.35065,281.44210,281.07992,510.66649,513.03327,513.85963,513.39841,514.48709,512.20733,514.72867,516.40511,515.58816,517.60226,518.66281,518.34691,522.70257,522.60441,524.80054,526.71635,512.54511,511.27732,282.63204,282.97386,284.02835,285.26999,287.43852,288.65774,281.72393,283.58493,285.10280,280.88437,289.66334,526.55345,513.99994,511.63495,
14.97,277.45692,275.87942,280.26206,277.04924,281.70584,281.17850,282.24072,281.22403,280.94151,279.38827,511.48176,508.90869,509.56494,511.79546,513.18455,521.37780,514.25833,281.41715,281.06333,510.64610,512.99274,513.80318,513.35025,514.41783,512.18092,514.66066,516.29919,515.51235,517.47096,518.50969,518.18681,522.46362,522.36950,524.52248,526.40229,512.48062,511.24114,282.60113,282.93597,283.97026,285.18590,287.30939,288.50458,281.70974,283.54340,285.01468,280.87280,289.63941,526.23969,513.84127,511.63232,
14.98,277.45177,275.88123,280.26524,277.04894,281.69675,281.10339,282.20269,281.20456,280.92830,279.37939,511.46501,508.91918,509.57626,511.79111,513.15951,521.18260,514.16153,281.39129,281.04622,510.62512,512.94929,513.74263,513.29869,514.34374,512.15261,514.58764,516.18624,515.43051,517.33112,518.34679,518.01747,522.20988,522.11988,524.22684,526.06833,512.41356,511.20383,282.56805,282.89545,283.90827,285.09640,287.17216,288.34178,281.69449,283.49848,284.92154,280.86090,289.61453,525.90591,513.67342,511.62791,
14.99,277.44623,275.88382,280.26898,277.04793,281.68636,281.02252,282.16286,281.18436,280.91463,279.37028,511.44707,508.93146,509.58884,511.78491,513.13108,520.97380,514.06026,281.36450,281.02852,510.60343,512.90274,513.67801,513.24362,514.26488,512.12221,514.50950,516.06613,515.34235,517.18295,518.17405,517.83895,521.94142,521.85559,523.91392,525.71452,512.34394,511.16520,282.53264,282.85231,283.84237,285.00150,287.02687,288.16938,281.67810,283.45016,284.82323,280.84857,289.58883,525.55227,513.49640,511.62159,
15,277.43964,275.88674,280.27261,277.04570,281.67413,280.93597,282.12103,281.16335,280.90053,279.36093,511.42532,508.94278,509.59772,511.77359,513.09419,520.75136,513.95249,281.33657,281.01045,510.58143,512.84778,513.60434,513.17948,514.17738,512.08413,514.42134,515.93632,515.24323,517.02321,517.99071,517.64899,521.65926,521.57974,523.58764,525.34235,512.27111,511.12580,282.49065,282.80271,283.77012,284.90004,286.87437,287.98946,281.65640,283.39522,284.71845,280.83680,289.56208,525.18535,513.31282,511.61212,
